generation      indiv.tag       Mutcount        fitness s       h       counts_copies   freq
100000	1866	2	0.969832	-0.202378	0.147062	1	0.00159331
100000	549	3	0.912573	-0.217145	0.120429	1	0.000199164
100000	549	3	0.912573	-0.631224	0.0709295	1	0.000199164
100000	549	3	0.912573	-0.294065	0.0646126	1	0.000497909
100000	2331	2	0.851305	-0.128632	0.079055	1	0.00189205
100000	2331	2	0.851305	-0.798275	0.175315	1	0.000497909
100000	3231	3	0.919085	-0.0106377	0.185142	1	0.00129456
100000	3231	3	0.919085	-0.0874032	0.125053	1	0.000199164
100000	3231	3	0.919085	-0.31213	0.220821	1	0.000199164
100000	548	1	0.981173	-0.773161	0.0243501	1	0.000398327
100000	3202	4	0.858898	-0.0581711	0.00361314	1	0.000298745
100000	3202	4	0.858898	-0.255431	0.23938	1	9.95818e-05
100000	3202	4	0.858898	-0.0231331	0.0101404	1	0.00368452
100000	3202	4	0.858898	-0.36307	0.233446	1	0.000497909
100000	1246	2	0.990569	-0.0985784	0.0703638	1	0.000199164
100000	1246	2	0.990569	-0.0738988	0.033989	1	0.000796654
100000	2416	3	0.900143	-0.649999	0.0969916	1	9.95818e-05
100000	2416	3	0.900143	-0.205348	0.0980733	1	0.000497909
100000	2416	3	0.900143	-0.557208	0.0350754	1	9.95818e-05
100000	2942	2	0.98502	-0.00224609	0.0374645	1	0.000995818
100000	2942	2	0.98502	-0.802612	0.0185606	1	0.000398327
100000	1694	5	0.897275	-0.113121	0.0725544	1	0.00189205
100000	1694	5	0.897275	-0.262817	0.130773	1	0.000796654
100000	1694	5	0.897275	-0.0122642	0.0116721	1	0.00527783
100000	1694	5	0.897275	-0.920593	0.061118	1	0.000199164
100000	1694	5	0.897275	-0.0319679	0.222077	1	0.0032862
100000	2040	1	0.959376	-0.450106	0.0902542	1	9.95818e-05
100000	1117	1	0.999765	-0.0231331	0.0101404	1	0.00368452
100000	3174	2	0.838117	-0.336764	0.117658	1	9.95818e-05
100000	3174	2	0.838117	-0.582949	0.218378	1	0.000298745
100000	962	4	0.851207	-0.0945206	0.069253	1	0.00129456
100000	962	4	0.851207	-0.532422	0.00934908	1	9.95818e-05
100000	962	4	0.851207	-0.66785	0.0837465	1	0.000199164
